work_year,job_title,skills,experience_level,salary_usd,company_location,remote_ratio,industry
2022,Data Analyst,"SQL, Excel, Power BI",Senior,62019,Australia,0,IT
2020,Cloud Engineer,"Python, SQL, Machine Learning",Senior,130360,India,25,Healthcare
2022,Business Analyst,"Java, Spring Boot, Microservices",Entry,97168,India,50,E-commerce
2021,Software Engineer,"Python, SQL, Machine Learning",Senior,81983,Australia,75,Healthcare
2024,Cloud Engineer,"AWS, Azure, Cloud Computing",Mid,63733,Germany,75,Healthcare
2023,ML Engineer,"SQL, Excel, Power BI",Entry,104910,India,75,Finance
2020,ML Engineer,"Python, SQL, Machine Learning",Senior,85206,India,75,Finance
2024,Business Analyst,"Python, SQL, Machine Learning",Mid,75874,India,75,Finance
2023,Business Analyst,"Statistics, R, Data Visualization",Mid,64023,US,75,Finance
2024,AI Engineer,"Python, SQL, Machine Learning",Mid,73100,Australia,0,Healthcare
2024,AI Engineer,"Java, Spring Boot, Microservices",Entry,87302,India,0,Healthcare
2020,Business Analyst,"Python, NLP, PyTorch",Senior,66819,US,75,Finance
2024,Software Engineer,"Python, NLP, PyTorch",Entry,71557,Australia,100,E-commerce
2023,ML Engineer,"Python, NLP, PyTorch",Entry,113243,US,25,Healthcare
2023,ML Engineer,"Python, TensorFlow, Deep Learning",Mid,67006,Germany,50,Cloud Services
2021,AI Engineer,"Statistics, R, Data Visualization",Senior,127258,UK,100,IT
2024,Data Scientist,"SQL, Excel, Power BI",Mid,96576,Germany,75,Healthcare
2020,Cloud Engineer,"Statistics, R, Data Visualization",Senior,85226,Germany,25,Cloud Services
2021,ML Engineer,"SQL, Excel, Power BI",Senior,77461,Canada,25,E-commerce
2024,Data Analyst,"SQL, Excel, Power BI",Mid,131447,Germany,25,Cloud Services
2020,ML Engineer,"Python, NLP, PyTorch",Senior,144195,India,100,Healthcare
2023,Cloud Engineer,"SQL, Excel, Power BI",Entry,81048,Australia,25,Cloud Services
2020,Cloud Engineer,"Statistics, R, Data Visualization",Senior,91279,Germany,100,IT
2023,Data Analyst,"SQL, Excel, Power BI",Entry,119701,Australia,50,Cloud Services
2020,Software Engineer,"Statistics, R, Data Visualization",Entry,125980,US,75,E-commerce
2021,AI Engineer,"Java, Spring Boot, Microservices",Senior,79111,US,25,Cloud Services
2024,Data Scientist,"Python, TensorFlow, Deep Learning",Entry,109074,US,0,IT
2024,Cloud Engineer,"Statistics, R, Data Visualization",Mid,122461,Germany,25,E-commerce
2023,ML Engineer,"SQL, Excel, Power BI",Entry,66177,Canada,100,Finance
2021,Software Engineer,"AWS, Azure, Cloud Computing",Entry,104140,Canada,100,Finance
2022,Data Scientist,"SQL, Excel, Power BI",Mid,148081,Canada,75,E-commerce
2024,Cloud Engineer,"Python, NLP, PyTorch",Mid,134257,Australia,25,Healthcare
2024,Business Analyst,"Python, NLP, PyTorch",Mid,134833,Germany,75,IT
2023,ML Engineer,"AWS, Azure, Cloud Computing",Senior,143788,Canada,50,Finance
2023,Business Analyst,"SQL, Excel, Power BI",Entry,74817,India,75,E-commerce
2020,Business Analyst,"Java, Spring Boot, Microservices",Senior,133939,India,25,Healthcare
2022,Cloud Engineer,"AWS, Azure, Cloud Computing",Mid,108574,UK,25,IT
2023,Cloud Engineer,"Python, TensorFlow, Deep Learning",Senior,80700,Australia,75,Cloud Services
2022,Cloud Engineer,"AWS, Azure, Cloud Computing",Mid,113220,Germany,100,E-commerce
2021,AI Engineer,"Statistics, R, Data Visualization",Entry,138511,Canada,75,IT
2020,Cloud Engineer,"Python, TensorFlow, Deep Learning",Entry,97258,UK,100,Finance
2021,AI Engineer,"Python, SQL, Machine Learning",Senior,135057,Australia,25,Cloud Services
2021,Software Engineer,"Python, TensorFlow, Deep Learning",Mid,109972,UK,50,Healthcare
2021,Software Engineer,"Python, TensorFlow, Deep Learning",Mid,92399,US,50,E-commerce
2020,Data Analyst,"Python, TensorFlow, Deep Learning",Senior,79954,Australia,100,Healthcare
2021,Cloud Engineer,"SQL, Excel, Power BI",Senior,135913,Australia,25,IT
2024,Software Engineer,"Python, SQL, Machine Learning",Entry,76689,India,50,Cloud Services
2020,Business Analyst,"Python, NLP, PyTorch",Mid,83300,US,25,Finance
2023,Data Scientist,"Python, SQL, Machine Learning",Senior,111274,India,100,Finance
2022,Data Scientist,"Python, SQL, Machine Learning",Mid,110962,US,25,E-commerce
2022,Data Scientist,"Python, NLP, PyTorch",Mid,133535,UK,50,IT
2020,Data Analyst,"Statistics, R, Data Visualization",Senior,85504,Australia,25,Finance
2021,Software Engineer,"Java, Spring Boot, Microservices",Mid,148114,Canada,0,Finance
2020,ML Engineer,"SQL, Excel, Power BI",Entry,138140,Germany,100,Cloud Services
2023,Cloud Engineer,"AWS, Azure, Cloud Computing",Senior,62779,Canada,0,Finance
2022,ML Engineer,"Python, NLP, PyTorch",Mid,79460,Australia,75,IT
2024,Data Scientist,"AWS, Azure, Cloud Computing",Senior,110590,Canada,0,IT
2023,Cloud Engineer,"SQL, Excel, Power BI",Senior,106851,India,75,Cloud Services
2022,Data Scientist,"Python, SQL, Machine Learning",Entry,71819,India,75,Healthcare
2021,ML Engineer,"AWS, Azure, Cloud Computing",Senior,62168,India,100,IT
2020,Data Analyst,"Python, SQL, Machine Learning",Entry,123150,Australia,25,IT
2023,Software Engineer,"Python, TensorFlow, Deep Learning",Entry,74725,Australia,75,Healthcare
2023,Data Scientist,"Java, Spring Boot, Microservices",Mid,140448,US,50,E-commerce
2020,ML Engineer,"Statistics, R, Data Visualization",Mid,120893,India,0,E-commerce
2023,Data Scientist,"SQL, Excel, Power BI",Entry,141006,UK,50,IT
2023,Data Analyst,"Statistics, R, Data Visualization",Senior,76647,India,25,Cloud Services
2020,Data Scientist,"SQL, Excel, Power BI",Entry,141076,US,50,IT
2022,Data Analyst,"SQL, Excel, Power BI",Senior,149383,Germany,75,Finance
2023,Cloud Engineer,"Python, NLP, PyTorch",Entry,139325,US,0,Healthcare
2020,Software Engineer,"Python, TensorFlow, Deep Learning",Entry,133481,UK,0,Cloud Services
2023,Data Analyst,"AWS, Azure, Cloud Computing",Senior,112892,Germany,50,Cloud Services
2023,Data Analyst,"SQL, Excel, Power BI",Senior,78675,UK,50,E-commerce
2024,Software Engineer,"Statistics, R, Data Visualization",Mid,86502,US,100,Cloud Services
2020,Cloud Engineer,"AWS, Azure, Cloud Computing",Entry,92250,Canada,0,IT
2023,ML Engineer,"Python, SQL, Machine Learning",Mid,76140,Germany,100,E-commerce
2023,Data Analyst,"Python, TensorFlow, Deep Learning",Senior,149680,India,75,Healthcare
2024,AI Engineer,"AWS, Azure, Cloud Computing",Mid,143727,Germany,100,Cloud Services
2024,Software Engineer,"Python, NLP, PyTorch",Senior,109892,India,0,Healthcare
2022,ML Engineer,"AWS, Azure, Cloud Computing",Entry,86292,India,25,Finance
2024,Business Analyst,"Statistics, R, Data Visualization",Entry,77934,India,50,Finance
2020,Cloud Engineer,"Statistics, R, Data Visualization",Senior,110717,Canada,0,E-commerce
2023,Data Scientist,"AWS, Azure, Cloud Computing",Senior,116557,US,75,Cloud Services
2022,Software Engineer,"SQL, Excel, Power BI",Entry,69629,US,50,Healthcare
2024,Cloud Engineer,"Java, Spring Boot, Microservices",Mid,137164,Canada,25,Finance
2024,Business Analyst,"Python, SQL, Machine Learning",Senior,106125,Australia,25,Healthcare
2021,Data Analyst,"Statistics, R, Data Visualization",Senior,139847,Canada,25,E-commerce
2023,AI Engineer,"Statistics, R, Data Visualization",Mid,61313,Australia,25,Finance
2022,ML Engineer,"Python, NLP, PyTorch",Entry,66034,US,25,IT
2023,Software Engineer,"Statistics, R, Data Visualization",Senior,72680,Canada,100,E-commerce
2021,ML Engineer,"AWS, Azure, Cloud Computing",Senior,63309,India,100,Healthcare
2021,Software Engineer,"Java, Spring Boot, Microservices",Mid,138182,UK,100,Finance
2020,Software Engineer,"Python, SQL, Machine Learning",Senior,88968,UK,25,Cloud Services
2020,Software Engineer,"Statistics, R, Data Visualization",Mid,84735,UK,50,E-commerce
2020,ML Engineer,"Java, Spring Boot, Microservices",Senior,72011,Germany,100,Finance
2023,Business Analyst,"Statistics, R, Data Visualization",Senior,115221,UK,100,E-commerce
2024,Data Analyst,"Java, Spring Boot, Microservices",Mid,81113,Canada,25,Finance
2022,Business Analyst,"SQL, Excel, Power BI",Entry,118345,Canada,25,IT
2020,ML Engineer,"Python, SQL, Machine Learning",Mid,98131,Australia,0,Finance
2020,Business Analyst,"Statistics, R, Data Visualization",Mid,74227,UK,0,Healthcare
2023,Data Analyst,"SQL, Excel, Power BI",Senior,144021,Australia,100,Finance
2023,Cloud Engineer,"Python, TensorFlow, Deep Learning",Entry,126161,Germany,25,Healthcare
2022,Software Engineer,"Java, Spring Boot, Microservices",Entry,63993,Germany,75,Cloud Services
2024,Data Analyst,"Python, NLP, PyTorch",Mid,109384,Canada,25,Cloud Services
2023,ML Engineer,"Python, NLP, PyTorch",Mid,140358,Canada,75,Healthcare
2022,Software Engineer,"Python, NLP, PyTorch",Mid,64698,US,50,Finance
2023,Cloud Engineer,"SQL, Excel, Power BI",Senior,136703,Canada,50,E-commerce
2021,ML Engineer,"Python, NLP, PyTorch",Entry,103839,Canada,0,Finance
2024,Cloud Engineer,"Java, Spring Boot, Microservices",Senior,72215,US,100,IT
2022,Business Analyst,"SQL, Excel, Power BI",Senior,112839,India,100,Healthcare
2021,Data Analyst,"SQL, Excel, Power BI",Senior,127594,Australia,50,Finance
2024,ML Engineer,"Java, Spring Boot, Microservices",Mid,97039,UK,100,Finance
2022,Software Engineer,"AWS, Azure, Cloud Computing",Senior,140018,UK,25,Cloud Services
2023,Cloud Engineer,"AWS, Azure, Cloud Computing",Entry,78358,UK,100,Cloud Services
2023,Software Engineer,"Statistics, R, Data Visualization",Mid,71854,US,25,Finance
2020,Cloud Engineer,"Python, NLP, PyTorch",Mid,72174,India,50,IT
2021,Software Engineer,"Python, NLP, PyTorch",Senior,109412,India,0,IT
2020,Data Scientist,"Statistics, R, Data Visualization",Senior,86443,Australia,100,Cloud Services
2023,AI Engineer,"SQL, Excel, Power BI",Mid,116288,Canada,75,Finance
2023,Business Analyst,"Python, TensorFlow, Deep Learning",Entry,110554,UK,100,Healthcare
2020,Business Analyst,"Python, TensorFlow, Deep Learning",Entry,72498,Germany,0,Cloud Services
2024,Data Scientist,"Python, TensorFlow, Deep Learning",Senior,87422,India,75,Finance
2020,Data Scientist,"AWS, Azure, Cloud Computing",Entry,143810,Canada,25,Healthcare
2023,ML Engineer,"Python, SQL, Machine Learning",Senior,107507,Canada,50,Cloud Services
2024,AI Engineer,"Statistics, R, Data Visualization",Mid,120203,India,0,Healthcare
2020,Business Analyst,"Java, Spring Boot, Microservices",Senior,144175,Australia,0,Cloud Services
2021,Business Analyst,"Java, Spring Boot, Microservices",Senior,62586,US,25,Cloud Services
2023,Cloud Engineer,"SQL, Excel, Power BI",Senior,81309,US,0,Finance
2021,Data Scientist,"Python, NLP, PyTorch",Senior,134715,US,50,E-commerce
2021,Cloud Engineer,"Python, TensorFlow, Deep Learning",Senior,122917,Germany,50,Healthcare
2020,Business Analyst,"Statistics, R, Data Visualization",Senior,112519,Australia,100,IT
2020,ML Engineer,"Python, TensorFlow, Deep Learning",Mid,138928,US,75,Healthcare
2022,ML Engineer,"Statistics, R, Data Visualization",Senior,123288,Canada,75,Finance
2023,AI Engineer,"Java, Spring Boot, Microservices",Senior,120330,Australia,100,Cloud Services
2024,Data Analyst,"AWS, Azure, Cloud Computing",Entry,60169,Australia,0,IT
2020,AI Engineer,"AWS, Azure, Cloud Computing",Senior,84804,Canada,25,E-commerce
2022,Software Engineer,"Statistics, R, Data Visualization",Entry,84196,Canada,75,Finance
2023,Data Analyst,"Python, SQL, Machine Learning",Entry,119860,UK,25,E-commerce
2021,Software Engineer,"SQL, Excel, Power BI",Mid,136386,Germany,0,E-commerce
2022,Data Scientist,"Statistics, R, Data Visualization",Senior,118010,UK,100,Cloud Services
2023,Business Analyst,"Python, NLP, PyTorch",Entry,107615,US,50,IT
2023,ML Engineer,"Java, Spring Boot, Microservices",Mid,102224,Canada,25,Finance
2023,AI Engineer,"SQL, Excel, Power BI",Mid,81133,US,50,E-commerce
2024,ML Engineer,"Python, NLP, PyTorch",Entry,77523,US,100,Cloud Services
2022,Cloud Engineer,"Python, NLP, PyTorch",Senior,136260,Australia,75,IT
2023,Business Analyst,"Python, NLP, PyTorch",Mid,128316,UK,75,Cloud Services
2024,Software Engineer,"AWS, Azure, Cloud Computing",Senior,129820,Germany,100,Finance
2024,Software Engineer,"Python, TensorFlow, Deep Learning",Senior,115288,Canada,100,E-commerce
2024,Software Engineer,"Python, NLP, PyTorch",Mid,108517,Germany,75,Healthcare
2023,Software Engineer,"SQL, Excel, Power BI",Mid,87241,Germany,25,Cloud Services
2020,Business Analyst,"SQL, Excel, Power BI",Entry,109985,Canada,75,Finance
2022,Business Analyst,"Java, Spring Boot, Microservices",Entry,69292,UK,100,Cloud Services
2021,AI Engineer,"Python, TensorFlow, Deep Learning",Entry,61573,US,100,Finance
2024,Data Scientist,"SQL, Excel, Power BI",Mid,96611,Germany,0,Finance
2022,AI Engineer,"Python, NLP, PyTorch",Mid,137763,UK,0,Finance
2020,Data Scientist,"SQL, Excel, Power BI",Senior,93956,Canada,0,Healthcare
2021,ML Engineer,"Python, NLP, PyTorch",Senior,142175,India,0,Finance
2021,Data Scientist,"Python, SQL, Machine Learning",Mid,137258,India,0,Healthcare
2023,Business Analyst,"Java, Spring Boot, Microservices",Senior,101802,Germany,100,Finance
2023,Business Analyst,"Python, SQL, Machine Learning",Mid,133643,UK,100,IT
2022,AI Engineer,"Statistics, R, Data Visualization",Entry,129560,Australia,75,Cloud Services
2020,Cloud Engineer,"Python, TensorFlow, Deep Learning",Mid,61661,US,75,Healthcare
2024,Software Engineer,"Python, TensorFlow, Deep Learning",Senior,126204,US,25,E-commerce
2021,Software Engineer,"Python, TensorFlow, Deep Learning",Senior,65100,Germany,50,Cloud Services
2022,Cloud Engineer,"AWS, Azure, Cloud Computing",Senior,121389,Germany,100,E-commerce
2024,Software Engineer,"Java, Spring Boot, Microservices",Entry,75692,Canada,0,Healthcare
2024,ML Engineer,"AWS, Azure, Cloud Computing",Entry,80243,Canada,0,IT
2021,Software Engineer,"Statistics, R, Data Visualization",Mid,60360,US,25,Healthcare
2022,AI Engineer,"Python, SQL, Machine Learning",Mid,140497,Australia,25,E-commerce
2022,Software Engineer,"SQL, Excel, Power BI",Senior,98935,Canada,0,E-commerce
2021,Software Engineer,"Python, NLP, PyTorch",Entry,86752,Australia,0,E-commerce
2023,ML Engineer,"Python, NLP, PyTorch",Entry,149312,India,75,E-commerce
2022,Business Analyst,"Statistics, R, Data Visualization",Mid,66823,UK,75,Finance
2020,Business Analyst,"Java, Spring Boot, Microservices",Entry,89514,India,75,Cloud Services
2022,Cloud Engineer,"Python, TensorFlow, Deep Learning",Entry,64933,UK,75,Healthcare
2023,Software Engineer,"Java, Spring Boot, Microservices",Entry,108721,UK,100,IT
2024,AI Engineer,"AWS, Azure, Cloud Computing",Senior,138326,India,0,Cloud Services
2022,ML Engineer,"Java, Spring Boot, Microservices",Mid,104561,Australia,50,IT
2024,AI Engineer,"SQL, Excel, Power BI",Mid,126008,Australia,100,IT
2022,Business Analyst,"Java, Spring Boot, Microservices",Mid,128374,UK,50,IT
2024,Business Analyst,"Java, Spring Boot, Microservices",Senior,96702,Australia,25,IT
2021,AI Engineer,"Python, SQL, Machine Learning",Entry,82497,India,50,Cloud Services
2020,ML Engineer,"SQL, Excel, Power BI",Mid,87320,Australia,50,E-commerce
2021,ML Engineer,"Python, SQL, Machine Learning",Senior,103077,Germany,100,E-commerce
2024,Software Engineer,"Python, TensorFlow, Deep Learning",Entry,73321,Australia,0,E-commerce
2020,Cloud Engineer,"Python, NLP, PyTorch",Senior,131375,UK,75,Cloud Services
2024,ML Engineer,"Statistics, R, Data Visualization",Senior,62780,India,50,Healthcare
2023,Data Analyst,"Java, Spring Boot, Microservices",Mid,81539,India,100,E-commerce
2022,Data Analyst,"AWS, Azure, Cloud Computing",Senior,143195,Canada,0,Healthcare
2023,Software Engineer,"Statistics, R, Data Visualization",Senior,99322,Germany,75,Healthcare
2021,Data Scientist,"Python, NLP, PyTorch",Entry,127953,India,100,E-commerce
2020,Business Analyst,"Statistics, R, Data Visualization",Senior,74989,US,25,E-commerce
2020,Business Analyst,"Python, TensorFlow, Deep Learning",Mid,119168,India,50,Cloud Services
2020,ML Engineer,"SQL, Excel, Power BI",Entry,140565,US,25,E-commerce
2020,Data Scientist,"Python, TensorFlow, Deep Learning",Entry,123626,Australia,100,IT
2022,Data Analyst,"SQL, Excel, Power BI",Senior,101268,Australia,50,IT
2022,Data Scientist,"SQL, Excel, Power BI",Entry,113557,UK,50,Finance
2023,Cloud Engineer,"Python, NLP, PyTorch",Entry,70281,UK,25,Cloud Services
2022,ML Engineer,"Java, Spring Boot, Microservices",Entry,129409,Germany,50,Healthcare
2020,Cloud Engineer,"AWS, Azure, Cloud Computing",Entry,106137,US,25,Cloud Services
2023,Cloud Engineer,"Python, NLP, PyTorch",Senior,103850,Australia,75,Finance
2022,Data Scientist,"Statistics, R, Data Visualization",Senior,121258,Australia,0,IT
2023,Cloud Engineer,"Java, Spring Boot, Microservices",Senior,96839,India,75,Healthcare
2022,Software Engineer,"AWS, Azure, Cloud Computing",Senior,93210,UK,25,Finance
2020,ML Engineer,"Java, Spring Boot, Microservices",Senior,73437,Australia,100,Cloud Services
2023,ML Engineer,"AWS, Azure, Cloud Computing",Mid,133295,India,75,E-commerce
2023,Data Scientist,"Python, TensorFlow, Deep Learning",Senior,141523,US,100,IT
2020,Software Engineer,"Java, Spring Boot, Microservices",Mid,111877,Canada,75,Healthcare
2024,AI Engineer,"AWS, Azure, Cloud Computing",Entry,149689,Australia,0,IT
2020,Data Analyst,"Python, NLP, PyTorch",Senior,95786,Australia,100,E-commerce
2023,Data Analyst,"Statistics, R, Data Visualization",Entry,127947,US,75,Finance
2021,AI Engineer,"Java, Spring Boot, Microservices",Senior,145489,US,100,Finance
2021,Business Analyst,"AWS, Azure, Cloud Computing",Senior,100682,US,100,E-commerce
2023,AI Engineer,"AWS, Azure, Cloud Computing",Mid,137778,US,50,IT
2024,AI Engineer,"SQL, Excel, Power BI",Entry,64431,Germany,50,Healthcare
2023,Data Analyst,"Python, SQL, Machine Learning",Senior,67091,Australia,75,Finance
2024,Cloud Engineer,"AWS, Azure, Cloud Computing",Entry,148951,India,0,Finance
2021,ML Engineer,"Python, NLP, PyTorch",Entry,64986,UK,100,Finance
2023,Data Analyst,"Python, TensorFlow, Deep Learning",Senior,81856,India,100,E-commerce
2024,Cloud Engineer,"Statistics, R, Data Visualization",Mid,91279,Germany,50,IT
2022,AI Engineer,"Python, SQL, Machine Learning",Entry,68758,India,25,Finance
2024,Data Scientist,"Statistics, R, Data Visualization",Entry,70138,US,100,IT
2023,AI Engineer,"Python, SQL, Machine Learning",Entry,124160,Canada,75,Healthcare
2022,Business Analyst,"AWS, Azure, Cloud Computing",Mid,134931,India,75,Healthcare
2021,Software Engineer,"Python, TensorFlow, Deep Learning",Senior,98956,UK,100,Healthcare
2023,ML Engineer,"Java, Spring Boot, Microservices",Mid,71961,UK,50,E-commerce
2023,Cloud Engineer,"Java, Spring Boot, Microservices",Entry,103339,Germany,50,Healthcare
2023,Software Engineer,"Statistics, R, Data Visualization",Senior,141091,Canada,75,Cloud Services
2021,ML Engineer,"Python, TensorFlow, Deep Learning",Entry,62164,Australia,0,E-commerce
2023,Data Analyst,"Python, NLP, PyTorch",Entry,74671,UK,0,E-commerce
2020,Data Analyst,"Java, Spring Boot, Microservices",Senior,144611,Canada,100,Healthcare
2021,Data Analyst,"Java, Spring Boot, Microservices",Mid,91518,Australia,50,Cloud Services
